userName;score;content
Pengguna Google;5;mantap
Pengguna Google;5;bagus
Pengguna Google;1;Aplikasi bikin repot minta update mulu... Klo lagi urgent mau di pake minta update....
Pengguna Google;5;ok
Pengguna Google;5;mantap
Pengguna Google;5;aplikasi yang sangat diperlukan saat kamu lapar
Pengguna Google;1;"apasii ituu ngiming"" diskon klo bayar dari ovo cuih ahh, mana mahal banget lagi admin nyaa itu ovo, kloo mauu kerja sama kaya gtu sama apk e-wallet mending jngan sama ovo, jelekk bangett apk ovo, benci bangett sama ovo demi allahh gasuka bangett ihh"
Pengguna Google;5;cakep
Pengguna Google;5;mantap
Pengguna Google;5;mantap
Pengguna Google;1;mahal bgt njir sekarang dri 11k sampe 20k njir padahal jalur ny sama
Pengguna Google;5;mantap
Pengguna Google;1;pesanan maknaan,drivel batal mulu ga bisa komplen ,kasih nilai 1 udh nunggu lama
Pengguna Google;5;is the best
Pengguna Google;5;lancar
Pengguna Google;2;kok GK BS bayar tunai ya?
Pengguna Google;5;sangat bagus pelayan ny good
Pengguna Google;5;keren
Pengguna Google;5;aplikasi yg sangat bagus membantu pergerakan memutar roda ekonomi kita
Pengguna Google;5;keren
Pengguna Google;5;ramah
Pengguna Google;4;Dengan biaya lebih mahal. tolong hargai customer dan driver. dapat jauh2, pakai otak otak biar enak
Pengguna Google;5;Aplikasi sampah !!! Bagusan makai gojek dan maxim
Pengguna Google;5;sangat memuaskan
Pengguna Google;5;bagus
Pengguna Google;5;layanan mantap
Pengguna Google;5;Terima kasih
Pengguna Google;1;Pemesanan saya dengan nomor pemesanan A-8DDKGFNGW5MKAV tidak sah. Saya sudah mengajukan laporan dan kasih bintang satu dengan penjelasan dan melaporkan kejadian itu, tapi kenapa Grab tidak memberikan saya biaya ganti rugi, tapi tetap menarik saldo saya. Pada malam tanggal 23 September driver tidak pick up orderan saya tanpa membawa saya. Padahal terlihat tujuan grab berubah jauh dari pesanan saya.
Pengguna Google;1;diskon nya bohong ongkir nya mahal bgt
Pengguna Google;5;Sangat Bagus
Pengguna Google;5;ternyata enak pake grab ya baru pertama nyoba pelayanan nya bagus tadinya ragu2 sekarang setelah Makai jasa grab JD ketagihan 😁😁😁👍👍
Pengguna Google;5;sangat bagus
Pengguna Google;4;aplikasi yg bagus
Pengguna Google;2;tolong ganti jadi kendaraan listrik biar gak polusi suara dan udara
Pengguna Google;1;sangat baik
Pengguna Google;5;bqgus
Pengguna Google;5;bagus
Pengguna Google;5;suka dengan cepat pelayanannya
Pengguna Google;5;amanah tahu jalan
Pengguna Google;4;titik sesuai dri app gabisa pilih pilih sendiri dari st kranji depan atau belakang
Pengguna Google;5;good
Pengguna Google;5;baik
Pengguna Google;5;Bapaknya baik dan ramah
Pengguna Google;5;terbaik
Pengguna Google;5;bagus tepat waktu, perjalanan nyaman
Pengguna Google;3;tolong di kasih menu untuk penilaian pengemudi yg se enaknya cancel pesanan yg sdh diambil. krn brdampak kerugian bagi pemilik toko dan pelanggan. biar tdk semaunya di batalin orderan yg sdh di ambil. trmksh
Pengguna Google;1;mau bikin akun pas verifikasi masukin nomer hp erorr muluu anjirr kenapa si
Pengguna Google;5;iklan nya terlalu banyak
Pengguna Google;5;baik
Pengguna Google;5;keren,pelayan cepat
Pengguna Google;5;baik
Pengguna Google;1;driver motor dengan jaket udah gak layak pakai itu di kasih kompensasi atau di beri kebijakan boleh pakai jaket pribadi gitu. masa nganter penumpang atau makanan modelan kek pemulung. apa gak ada SOP kalo driver wajib berpakaian rapi dan sopan. bikin ilfeel
Pengguna Google;4;nb.dn in
Pengguna Google;5;ok
Pengguna Google;5;mantappp
Pengguna Google;5;so far Ok
Pengguna Google;5;sangat membantu perjalanan saya
Pengguna Google;5;ok
Pengguna Google;5;good Job
Pengguna Google;5;Great application.
Pengguna Google;5;mantab
Pengguna Google;3;"Tekanan ekonomi yang di hadapi kian bertambah seiring program2 baru yg lahir dan itu semua di embankan kepada mitra dan konsumen. saya bertanya-tanya kemana arah bisnis ini berjalan? pihak2 ke tiga yg dipromosikan tak lain adalah bayang2 financial yg mengurung mitra kedalam dilema objek financial itu sendiri. ""save your self"" begitulah pesannya, ""and pay for play"". saya sebagai masyarakat bawah memiliki sebuah kata bijak "" jika padi layu jangan tunggu pucuknya menyentuh tanah"""
Pengguna Google;2;Set lokasi kita nya susah, apalagi yang baru dowload,
Pengguna Google;5;ok bagus cepat
Pengguna Google;5;sangat baik
Pengguna Google;5;harga makanan di aplikasi lebih mahal dari pada beli tanpa aplikasi. tapi itulah lebih memudahkan bisa pesan dari rumah saja.
Pengguna Google;2;mulai ada iklan.. gak suka... anoying
Pengguna Google;4;aman
Pengguna Google;5;siip
Pengguna Google;5;sangat baik
Pengguna Google;5;bagus
Pengguna Google;5;sangat membantu
Pengguna Google;5;excelent
Pengguna Google;1;alamat kesimpan tiba tiba udah ngak ada, maps ngak akurat
Pengguna Google;5;ok
Pengguna Google;5;T.O.P
Pengguna Google;1;aplikasi ta4ik yg Lamaan mesan makanan dari jam 12.00 sampe jam 02.00 tak diterima terima
Pengguna Google;5;keren
Pengguna Google;5;puas
Pengguna Google;3;tidak bisa pesan ojol
Pengguna Google;5;terbaik
Pengguna Google;5;baik
Pengguna Google;1;semua serba lama
Pengguna Google;5;cintaa apkk inii love sekebonn
Pengguna Google;1;2 jam ngak dapat driver ngak bisa dibatalkan dasar aplikasi tolol sampah
Pengguna Google;5;jadi yg lebih terbaik lagi grab
Pengguna Google;5;bagus
Pengguna Google;5;ok
Pengguna Google;1;harga nya sangat jauh mahal di aplikasi. udah ngambil untung banyak dari driver. ambil untung banyak lagi dari penjual makanan, lebih dari separuh harga makanan di ambil grab. saya doakan grab tutup dari indonesia secepatnya
Pengguna Google;5;🥳
Pengguna Google;1;yah diskon 70%nya udah ga ada, thanks sudah menemani jajan-jajan ku, saatnya uninstall 😁.
Pengguna Google;5;tepat waktu, ramah
Pengguna Google;5;selalu memuaskan pelayanan nya 😊
Pengguna Google;5;Driver ojolnya sangat baik dan sangat membantu, semoaga selalu diberikan kesehatan dan keselamatan selama bertugas, dimudahkan rezekinya
Pengguna Google;3;p9 90.0lo.au5oq
Pengguna Google;5;terbaik
Pengguna Google;5;cepat aman dan nyaman good job
Pengguna Google;5;sangat membantu
Pengguna Google;1;ini ga tau oknum atau gimana ya masa makanan saya asal di kasih ke orang sih harusnya setelah sampai kasih konfirmasi dlu jangan asal ngasih ke orang terus nomor mas mas grab nya ga ada yg bisa di hubungi malah harus menghubungkan ke grab terus tidak ada niatan buat ngechat saya lagi padahal ini salah kurir pengantar nya klo kayak gini siapa yang rugi apalagi itu hasil saya nahan diri buat ga jajan berlebihan MOHON TANGGUNG JAWAB NYA YA
Pengguna Google;5;sangat membantu
Pengguna Google;5;the best
Pengguna Google;1;Aplikasi apa ini? Supirnya pemalas semua! kalau sudah hujan dan malam hari, tidak mau ambil penumpang! etos kerja yg buruk! tutup aja aplikasi grab ini, pada pemalas semua drivernya tidak mau bekerja!
Pengguna Google;5;👍👍👍👍👍
Pengguna Google;1;sangat lama ketika memesan makanan
Pengguna Google;5;orangnya baik dan ramah
Pengguna Google;2;Udah Minta verifikasi wajah . pas da diverifikasi pun tetap sama gk bisa mesan ntah gimana ni grab
Pengguna Google;5;mohon pencerahannya masukan no TLP di bisa masuk email sudah bisa mohon.bantuannya
Pengguna Google;5;sopirnya sabar menungguh
Pengguna Google;5;mantap
Pengguna Google;5;good
Pengguna Google;5;sangat membantu
Pengguna Google;5;driver ramah n sopan
Pengguna Google;5;sangat2 mmbantu
Pengguna Google;5;mantap
Pengguna Google;1;tiap gua mau bayar gabisa, udah ganti ke metode pembayaran yang lain tetep ga bisa kocak, lapor ke cs begitu doang jawaban nya sangat tidak membantu
Pengguna Google;5;aplikasi yang sangat2 membantu untuk yang mencari jasa transportasi dengan harga yang sangat2 murah banyak diskon
Pengguna Google;5;mantap
Pengguna Google;5;sempùrna pengemudinya baik ramah mobilnya wangi, bawanya sabar
Pengguna Google;5;lumayan membantu kalo mau buru buru driver yang ditemuin selama ini orangnya ramah dan baik,good job.
Pengguna Google;5;Nyaman perjlnan jdi mudah
Pengguna Google;5;asik dan sangat bagus.
Pengguna Google;5;terbaik
Pengguna Google;5;sangat di bantu karna ada grab,jadi mudah untuk berpergian kemna pun sangat mudah & cepat
Pengguna Google;5;untuk pertama kali naek grabe ternyata lebih murah dari yang selama ini aku jadi customer.
Pengguna Google;4;good servis
Pengguna Google;5;luar biasa
Pengguna Google;5;pelayanan baik
Pengguna Google;5;sangat membantu sekali
Pengguna Google;5;pengiriman cepat..
Pengguna Google;5;good job👍
Pengguna Google;5;sempurna
Pengguna Google;5;bagusssss
Pengguna Google;5;👍👍
Pengguna Google;5;👍🏻👍🏻👍🏻👍🏻👍🏻
Pengguna Google;5;sangat puas drefer baik
Pengguna Google;5;simple
Pengguna Google;5;mantap baru kali ini ktemu supir yang baik lemah lembut
Pengguna Google;1;SADIS BANGET INI APPLIKASI GRAB, CUST SERVICENYA GA GUNA BANGET BENER2 GA GUNAA MAU BELI KUPON DI DINEOUT AJA SUSAH BANGET GA ADA SOLUSINYA
Pengguna Google;2;apa skr aplikasi grab tdk bisa ngasih tips buat kurir dan ngasih nilai buat kurir kah? ktika memesan makanan jg gak terlihat d aplikasi kurirx siapa plat no motorx gak tertera jg d mapx cmn tlsn estimasi tiba aj gak sprti biasax ap cmn aplikasi grabq aj begini
Pengguna Google;1;laka karna driver lalai, tapi tidak dapat kompensasi apapun
Pengguna Google;1;yang penting slalu berbuat kebaikan itu aja 🙏
Pengguna Google;5;mantap
Pengguna Google;4;istimewa
Pengguna Google;5;alhamdulillah aman
Pengguna Google;5;luar biasa
Pengguna Google;5;senang
Pengguna Google;5;Sat set
Pengguna Google;5;pelayanan bagus
Pengguna Google;5;semoga kedepannya semua grap kendaraan bagus semua, agar perjalanan aman lancar gak ada kendala
Pengguna Google;1;mahal di ongkir terlalu mahal dan harga tidak sesuai di tempatnya langsung
Pengguna Google;5;pelayanan Joss
Pengguna Google;5;bagus mantap
Pengguna Google;5;mantap
Pengguna Google;5;ok
Pengguna Google;5;baik
Pengguna Google;2;kasih bintang dulu aja deh soalnya blm tau download apk ini kalo bagus nanti saya kasih bintang lima
Pengguna Google;5;good
Pengguna Google;5;bagus
Pengguna Google;5;top
Pengguna Google;5;mksih
Pengguna Google;1;selalu sulit dalam proses nya
Pengguna Google;1;Aplikasi kurangajar, seenak jidat perpanjang subscribtion pakai debit orang. Padahal awalnya subscribtion pakai ovo.
Pengguna Google;4;baik
Pengguna Google;5;good
Pengguna Google;1;"Sangat tidak direkomendasikan bayar pakai kartu di Grab! Saya pesan GrabFood pakai Mastercard, ternyata merchant-nya tutup. Pesanan memang dibatalkan otomatis, TAPI DANA SAYA TIDAK LANGSUNG KEMBALI. Uang saya masih ""ditahan"" oleh Grab. Harusnya kalau merchant yang tutup, sistem bisa langsung membatalkan transaksi dan mengembalikan dana saat itu juga. Proses refund yang lambat ini sangat merugikan konsumen. Bikin kapok bayar non-tunai."
Pengguna Google;5;sangat puas nyaman mempermudah
Pengguna Google;3;mobilnya sdh byk yg ga terawat
Pengguna Google;5;driver ramah.
Pengguna Google;4;sangat membantu
Pengguna Google;5;easy to use
Pengguna Google;1;ada grab abal',gua trauma banget. uda disuruh gonceng trus gatau rumah gua dimana.
Pengguna Google;5;nyaman dan aman,serta ramah
Pengguna Google;5;ramah
Pengguna Google;3;map benerin lg lah lambat banget suka kagak jalan
Pengguna Google;3;kurang promosi ongkir hehehe
Pengguna Google;5;pengemudi ramah, baik, tahu jalan, sangat membantu
Pengguna Google;5;bagus pengantaran nya
Pengguna Google;5;sangat baik
Pengguna Google;5;ok
Pengguna Google;5;sangat 👌
Pengguna Google;5;perjalanan nyaman dan lancar
Pengguna Google;5;membantu banget lah intinya
Pengguna Google;1;"saya sebagai customore merasa di rugikan saya bayar mahal dan kata driver nya masuk nya tidak sampai setengah yang di bayar penumpang dan kata driver nya juga ada yang seperempat yang masuk ke driver dan sisah nya masuk ke aplikasi,,, sedangkan driver nya arogan"""
Pengguna Google;5;memudahkn sekali
Pengguna Google;5;sangat baik
Pengguna Google;5;nyaman dan aman
Pengguna Google;1;"mangkalnya pada jauh"""
Pengguna Google;5;good
Pengguna Google;1;sy pengguna Grab sejak 2019, tp 1 tahun ini kecewa dengan aplikasi Grab! pengemudi banyak yang belagu, di beberapa titik pengemudi gak mau menjemput! Lalu kalau gak mau ya minimal ngabari! ini pelanggan di biarkan menunggu tanpa ada kabar, di telepon di chat no respon!! hal lainnya adalah ketika pembayaran dengan ovo banyak pengemudi yg menolak!!
Pengguna Google;5;sangat membatu sekali
Pengguna Google;5;Harus Di pertahankan kenyamanan
Pengguna Google;5;bagus
Pengguna Google;3;sebenarnya untuk harga murah lah ya, cuman kalo kita pesan itu nunggu dapat kendaraan itu lama banget jadi kalo lagi urgent banget grab ini ga membantu, seharusnya kalo emang ga ada kendaraan langsung aja gausa pake nunggu nyari kendaraan sampe lama banget
Pengguna Google;5;Bagus dan sangat membantu layanan masyarakat
Pengguna Google;5;jos
Pengguna Google;5;bagus sopan santun👍
Pengguna Google;4;ok
Pengguna Google;5;Saat saya memesan grabcar hemat tidak ada yang menerima nya, tolong jelaskan bagaimana ini?
Pengguna Google;2;rata2 pengemudi nya GK SASET selama ini saya pake aplikasi harus nunggu lama Mulu gak kaya gojek saya pesen selalu satset drivernya GK nunggu lama langsung bergerak di maps nya,,,kalo di sini mah ngomong otw nunggu lama pdhal lagi ngejar waktu hadeh
Pengguna Google;5;mempermudah kita kemana aja
Pengguna Google;5;bagus
Pengguna Google;5;👍🏻☺️👍🏻 gercep,sat set..
Pengguna Google;5;terbaik
Pengguna Google;3;Saya mengisi e-money untuk Krl ditransaksi & pembayaran sdh SUKSES dikrnkan hp Saya tdk ada fitur NFC saya berniat mengecek pd hari yg sama & hanya berbeda bbrp menit sblm saya naik KRL tapi pas sangat disayangkan pas saya datang untuk ngecek ternyata belum terisi & saya bertanya kpd pihak KRL harus menunggu 15 menit saya bilang sudah lebih dari 15 menit dari pihak KRL tdk bisa menanggapi krn saya beli di aplikasi Grab...saya juga meminta pusat bantuan Grab tapi tdk terselesaikan & saldo hangus
Pengguna Google;5;sopan
Pengguna Google;2;tolong verifikasi wajahnya di hilangkan ini sangat mengganggu Customer
Pengguna Google;1;pelayanan bruk
Pengguna Google;5;bagus nyaman
Pengguna Google;5;Driver nya ramah, perjalanan nyaman dan cepat
Pengguna Google;5;driver nya ramah
Pengguna Google;5;sangat membantu
Pengguna Google;5;ok makasih
Pengguna Google;5;keren
Pengguna Google;5;bagus
Pengguna Google;3;mantap
Pengguna Google;1;ko bayar nya jadi double ya? bukanya kalo pake Qris pas udah bayar harga yang tertera di apknya udah selesai, ini ko ada tagihan lagi dari pengantar nya. bukanya semua totalnya udah sama ongkir
Pengguna Google;5;bagus sekali BPK nyaaa trimakasih yaa pak semoga sehat selalu
Pengguna Google;5;mantap
Pengguna Google;5;mantab
Pengguna Google;5;ok
Pengguna Google;1;bug promo ovo saya hilang,dan terjadi lagi voucher buat token listrik sebelum isi saldo ovo masih ada, sesuatu di isi saldo buat isi token listrik malah hilang,saya sudah capek memaklumi jadi saya bintang satu, terlalu banyak bug versi sekarang
Pengguna Google;5;pengemudinya ramah dan mobilnya nyaman
Pengguna Google;5;ok mantap terima kasih grab mobil kemana mana aman nyaman dan mudah
Pengguna Google;5;perfect apk
Pengguna Google;5;sangat baik
Pengguna Google;5;sangat baik
Pengguna Google;4;aku gak tau fitur grab itu gimana sistem nya..aku pesen makanan...dan sumpah nunggu nya lama banget sampe 3 jam si driver gak sampe ke resto..maksud aku kalau si driver nya gak mau ambil orderan ngapain di pencet,aku udah kelaparan harus dibatalin dan pesen ulang lagi.. yang tadi nya gak mau marah2 jadi marah2 kan.
Pengguna Google;5;Ngebantu bgt aplikasinya makasih grabb
Pengguna Google;5;Saran dan masukan buat grab, agar di perhatikan juga seperti kurir driver grab yang pickup orderan ke tempat yang memberlakukan tarif parkiran, apakah di bebankan ke customer/driver/merchand. apakah di tanggung juga oleh grab sebagai penyelenggara
Pengguna Google;5;pelayanan nya baik dan mas nya ramah
Pengguna Google;3;Terima kasih sudah mengantar kami dengan perjalanan yg sangat baik
Pengguna Google;5;Grab sangat membantu sekali dalam perjalanan darurat..terimakasih.
Pengguna Google;1;jelekkk🗿masa gaada fitur ketik lokasi tujuan🗿🗿2x install pulakkkk eek
Pengguna Google;1;payah ini ada voucher promo diskon malah gabisa di gunain.padahal metode pembayaran udah bener.hadehhh,percuma bikin voucher
Pengguna Google;5;ok sangat membantu
Pengguna Google;5;pengemudinya ramah sama anterannya tepat wkt,,,, makasih
Pengguna Google;5;sangat berguna
Pengguna Google;5;puas
Pengguna Google;5;baik puas
Pengguna Google;5;keren
Pengguna Google;1;qris qris hpus aja bkn aplkasi kya gojek nyambung gopay ama driver,rme kagak qris rugiin,org bkn soal qris promo besar
Pengguna Google;5;sangat bermanfaat
Pengguna Google;5;ok
Pengguna Google;5;pelayanan ramah dan tepat waktu
Pengguna Google;5;good
Pengguna Google;5;bagus banget
Pengguna Google;5;gacor nih apk
Pengguna Google;3;sekarang jadi jarang promo ,.sama lama banget kalau mau pesen makan, ga bisa di batalin juga sebel
Pengguna Google;5;bagus sekali
Pengguna Google;1;payah
Pengguna Google;1;1 jam cari Drive nggak dapat dapat
Pengguna Google;1;Diskon 70% nya sudah menghilang 🥺
Pengguna Google;5;mantap
Pengguna Google;5;good service
Pengguna Google;5;terima kasih grab perjalanan saya jadi lebih senang
Pengguna Google;5;top one
Pengguna Google;5;perjalan aman dan nyaman pengemudi supel
Pengguna Google;1;maps nya ga jelas sekarang bego
Pengguna Google;5;ok
Pengguna Google;4;kurang dikarenakan saat setelah hujan selalu lama buat pesan grabnya, susah buat pergian setelah hujan tolong ditingkatkan terutama pesan setelah hujan dipercepat
Pengguna Google;5;sangat membantu skali
Pengguna Google;5;sangat puas
Pengguna Google;5;baik
Pengguna Google;5;bagus
Pengguna Google;5;oke sip
Pengguna Google;5;ok
Pengguna Google;5;driver respon cepat bawa kendaraan nyaman dan aman
Pengguna Google;5;ok
Pengguna Google;5;bagus
Pengguna Google;5;membantu
Pengguna Google;1;login aja lama banget
Pengguna Google;3;Tolong kualitas Grab Car diperbaiki. Beberapa waktu ini hampir 90% mobil rata-rata panas dan kurang bersih.
Pengguna Google;5;recommended pokoknya driver dan penjual nya
Pengguna Google;5;terimakasih pak, pelayanan yg naik
Pengguna Google;5;sangat baik
Pengguna Google;2;driver nya banyak yg lawan arah kecewa gw terus bawa masa lagi tolong lakukan tindakan
Pengguna Google;5;baik
Pengguna Google;5;mantep
Pengguna Google;5;Alhamdulillah sampai dgn selamat
Pengguna Google;5;Ok
Pengguna Google;5;Baik bapk nya amanah banget
Pengguna Google;5;semoga maju terus grab Indonesia
Pengguna Google;1;lambat
Pengguna Google;5;OK
Pengguna Google;5;mantap
Pengguna Google;5;alhmdllh perjalan lancar
Pengguna Google;5;i like grab
Pengguna Google;5;sangat membantu memudahkan akses
Pengguna Google;5;cukup membantu, .
Pengguna Google;1;ada diskon di aplikasi pas dipake malah ga berkurang sesuai diskon. kocak lu
Pengguna Google;5;ok
Pengguna Google;5;baguss
Pengguna Google;5;nyaman & on time
Pengguna Google;5;mudah
Pengguna Google;5;bagus.
Pengguna Google;5;terimakasih cepat dan tepat
Pengguna Google;1;aku isi ovo 100 ribu kaga keisi isi, anjeng, aplikasi sampaj
Pengguna Google;5;Sangat membantu
Pengguna Google;5;mantap
Pengguna Google;1;akun ku ga bs di buka karna email sudah tidak berkaitan di hpku. (saya guna hp baru)login acount baru pun tak bisa sungguh mengecewakan.
Pengguna Google;5;mantap yg terbaik tetap bersama grab
Pengguna Google;5;terbantu dan trimakasih
Pengguna Google;5;nyaman dan aman
Pengguna Google;5;cpt bngt ga hrs nggu
Pengguna Google;5;nice
Pengguna Google;5;mantap
Pengguna Google;5;kondusiff
Pengguna Google;5;Drivernya ramah
Pengguna Google;1;lamaaa cari driver , manaaa buru2 lagi , padahal ada orang yang beberapa kali terdekat tapi. ga ada yg ACC,
Pengguna Google;3;Driver grabcarnya judes2 mau kasih bintang 1 tp kasian, kl ngasih tips senyum aja ga apalagi bilang Terima kasih
Pengguna Google;5;puas
Pengguna Google;5;ok
Pengguna Google;1;harus nya grab tuh menjangkau semua wilayah mau pun itu pelosok , jadi kasian yang ga dapet jalur angkot tapi grab nya tidak mau kesana
Pengguna Google;5;mantab
Pengguna Google;5;oke
Pengguna Google;5;tepat waktu & tamah, hti' selalu dk perjalan,mksh y mas 🙏
Pengguna Google;5;tak kan ke lain pilihan
Pengguna Google;5;mantap
Pengguna Google;5;sangat bermanfaat
Pengguna Google;1;saya pengguna grab dari awal grab release yaa , semakin di-update kenapa semakin membingungkan. Mana gada promo lagi, harus bgt join grab unlimited dulu baru dpt promo .
Pengguna Google;4;apa bila ada panggilan atau dari driver aplikasinya gak bisa menerima panggilan
Pengguna Google;4;ok
Pengguna Google;5;supir nya ramah baik. ringan tangan.
Pengguna Google;1;marchant nya semakin gak jelas. yang di pesan apa yang datang apa
Pengguna Google;5;mantab
Pengguna Google;5;sangat mantap
Pengguna Google;5;Baik
Pengguna Google;5;tepat waktu.. mobilnya bersih.. orangnya ramah
Pengguna Google;5;memuaskan
Pengguna Google;5;sangat membantu dan memudahkan perjalanan
Pengguna Google;5;jos gandos
Pengguna Google;5;baru pertama
Pengguna Google;5;layanan nya sangat memuaskan
Pengguna Google;5;suka,ngerasa kebantu banget dgn aplikasi ini
Pengguna Google;5;cepat tepat terpercaya
Pengguna Google;5;cepet ramah
Pengguna Google;1;maps ga sesuai ngebingungin driver juga costumer udh gtu drivernya kaya ga di seleksi udh lelet ga tau jalan ga tau nama tempat main jalan aja ancur banget sumpah bikin emosi 😡😡😡
Pengguna Google;5;👍👍👍👍👍👍
Pengguna Google;5;nice
Pengguna Google;3;tolong dong bantu gimana solusi tidak bisa login karna nomor sudah tidak aktif
Pengguna Google;5;baik
Pengguna Google;5;susah instal
Pengguna Google;5;bersih,pengemudinya baik dn mmbantu,musik enak
Pengguna Google;4;top banget, banyak diskon dan gratis ongkir
Pengguna Google;1;lokasi yang di sediakan grab tidak presisi
Pengguna Google;5;Alhamdulillah terima kasih banyak ya...
Pengguna Google;5;mantab
Pengguna Google;5;op
Pengguna Google;2;Jujur agak kesel aja klo lagi urgent dapetnya yang banyak alesan nyeleneh, padahal butuh banget lagi urgent..
Pengguna Google;4;menurut aku grab ini bagus dan keren, karena apa yang di iklan beneran di adaain. cuma aku kadang suka agak gak suka dengan driver yang cancel Kalo kita pakai voucher atau diskon. karena ini pengalaman aku bukan sekali dua kali di tolak karena pakai diskon tolong kedepannya untuk driver lebih di tingkatkan lagi
Pengguna Google;5;baik
Pengguna Google;5;ok
Pengguna Google;5;mantaplah
Pengguna Google;5;cepet
Pengguna Google;5;semoga setiap pengemudi ramah dan sopan
Pengguna Google;5;bagus
Pengguna Google;5;grab,emang keren.
Pengguna Google;1;driber nya sekarang sombong, dan tidak ada aturan dalam berkendara. tolong di edukasi driver nya agar lebih profesional lagi.
Pengguna Google;5;good
Pengguna Google;1;kebanyakan iklan dalam app. disaranin ini lah itu lah. udah punya tujuan mau ngapain jadi lama dan susah ngntd
Pengguna Google;5;layanan bagus
Pengguna Google;5;baik
Pengguna Google;5;Terima kasih
Pengguna Google;5;memuaskan
Pengguna Google;5;ok banget
Pengguna Google;5;Komunikasi lancar, pengemudi ramah dan sopan, tiba ditempat penjemputan dan tujuan tepat waktu👍👍👍👍👍
Pengguna Google;1;min butuh bukti bayar/perjalanan tgl 12 Sept 2025 Tapi di Riwayat apps nya mosok Gada pdhl belum jg ada Sebulan, sementara emailnya penuhh udh dari bulan kapan tauk, Gimana Solusinya miin.. Riwayat mosok gadaa, malesin!
Pengguna Google;1;Ga ada menu buat make sure pesanan saat pesan makanan hasilnya kalo kepencet pesan, makanan langsung masuk dapur dan gabisa di cancel padahal barangkali ada metode pembayaran yg belum di ubah atau menu yang salah👎
Pengguna Google;1;e. ov 😆. h u. 2g 2a. g. A ,, a 2 , *, BP. 2.
Pengguna Google;2;knapa sekarang nga bisa Tunai
Pengguna Google;5;mantap
Pengguna Google;5;kenapa grab taxi & food saya tidak bisa digunakan...ada tanda peringatan.. padahal sebelumnya lancar dan sangat membantu
Pengguna Google;5;sikapnya ramah.tepat waktu ,cari rutenya bagus
Pengguna Google;5;pelayanan terbaik
Pengguna Google;5;Mntap
Pengguna Google;5;Saya install lagi aplikasi ini, karena kabarnya ada perbaikan etika dan adab bagi para driver nya...perlu admin ketahui...grab sdh terkenal dgn driver nya yg nakal dan kurang etika...saya bahkan mengalami berulang kali...bila dibuat kecewa lagi...skip aplikasi ini...
Pengguna Google;2;teruntuk pengguna jasa grab bike kaya saya klo mau buru² jangan pake layanan grab bike hemat yg ada dapat driver nya jauh dari lokasi situ and kalo udah gitu jangan di cancel sabar aja nunggu kasian driver grab nya udah mau jemput walaupun jauh jemputnya and ongkos nya kecil
Pengguna Google;5;saya sangat puas
Pengguna Google;3;parah nih banyak oknum driver minta tambah ongkos tanpa konfirmasi ke penumpang,awal harga berapa eh malah ditambah biaya lainnya 5000 RB kaget dong ibu saya walau kecil juga ga ridho ya.mana selalu banyak driver hemat yg protes,gausah jd driver hemat klo gamau ongkos murah cancel aja jangan di ACC kalo ada orderan jd rugi saya.
Pengguna Google;5;nyamqn mobil nya,driver nybaik
Pengguna Google;4;good job . good apk
Pengguna Google;5;baik pengemudi nya saya suka
Pengguna Google;5;perjalanannya aman
Pengguna Google;5;bisa pembayaran 2 dong misal ovo + tunai kayak sebelah gojek gfood bisa bayar gopay + tunai lebih ditingkatkan yaa biar gg kalah juga biar makin nyaman juga konsumen nya
Pengguna Google;5;mantul
Pengguna Google;5;Saya pernah dapat supir namanya Pak Edi dari Pakuwon ke Terminal. komunikasi nya sangat bagus sekali. Mantap. setirnya nyaman dan santai, cepat dan tepat selamat
Pengguna Google;4;membantu sekali
Pengguna Google;5;aplikasi ini sangat membantu dan efektif buat berpergian
Pengguna Google;5;mantap
Pengguna Google;1;tolong di ubah kebijakan driver bisa narik saldo kita . berkedok tips padahal kita gk ngasih.. kebijakan tertolol yang perna ada kmaren ponakan kena 15rb padahal ongkos nya 7rb..jd total kepotong 22rb..tmemang tolol yg bikin kebijakan seperti ini
Pengguna Google;3;"mapsnya error terus muter"" jauh pdhal sudah laporan ke cs grabnya tp masih aja akhirnya drivernya bnyk yg ngomel"" dan sering cancel tp pke aplikasi lain tepat aja gk muter"" jauh"
Pengguna Google;5;bagus aman
Pengguna Google;5;Alhamdulillah tepat waktu bpknya,sehat selalu bpk ojol semuanya 🤲🙏
Pengguna Google;5;Baik
Pengguna Google;5;praktik dengan adanya Grab
Pengguna Google;5;sagat bagus
Pengguna Google;5;siap
Pengguna Google;1;saya mau merubah alamat tetapi tidak bisa
Pengguna Google;3;kenapa sekarang kalau pesan kadang2 di bagi 2 pesanannya, agak repot meski gratis tnpa biaya tambahan. 2 pengemudi datang kadang beda waktu hmm
Pengguna Google;5;ramah
Pengguna Google;5;oke
Pengguna Google;4;grab harus buat team survey... kebijakan membantu driver yg kendaraan nya kurang fasilitas... kasihan kalo driver sudah tua... motor kurang sehat tapi mereka tetap wajib cari nafkah... bikin fasilitas service on the road untuk driver nya..... posko ceking kendaraan atau point bastcamp...
Pengguna Google;5;mantap
Pengguna Google;5;pengemudi nyA baik
Pengguna Google;5;puas banget makasih
Pengguna Google;5;pengantaran cepat.profesional
