MBl,BEl,VEp,REs,OGp,RMl,BLs,PFv,PFs,CPt,Family
6.06,2.166848573,0.593885748,0.432760435,0.643147934,0.382275225,0.46675471,0.244253564,0.211689862,4.324002799,Characidae
2.61,2.503958451,0.442954463,0.4811826,0.498516108,0.459278893,0.464407666,0.136252498,0.192289561,3.039144503,Characidae
3.35,2.623199364,0.51759437,0.541524098,0.487963448,0.18740226,0.549622909,0.14747604,0.192207063,2.78696574,Characidae
3.2,3.060832242,0.496526581,0.502453288,0.54161208,0.334506286,0.521711025,0.190865683,0.160898826,3.33805656,Characidae
3.05,2.724126381,0.524867773,0.434440796,0.528659546,0.330270678,0.488105627,0.220999272,0.169737768,2.478993903,Characidae
2.1,2.850152092,0.48393432,0.480754897,0.493945837,0.32250082,0.4952748,0.171908686,0.17286445700000003,2.968532897,Characidae
3.0,2.122772574,0.448256519,0.398106077,0.493345144,0.138525644,0.501153805,0.135565781,0.210095521,3.992100527,Characidae
3.23,2.980657001,0.552736634,0.58630937,0.616331962,0.215236623,0.506318655,0.209067901,0.171738541,3.975890462,Characidae
3.56,2.748417963,0.554035254,0.523543597,0.585370612,0.21284427,0.534686053,0.205613898,0.206027778,3.906375,Characidae
4.17,2.870298886,0.476596449,0.498827879,0.519411051,0.283329204,0.578680931,0.135756038,0.18543708,4.449943944,Characidae
2.44,3.119936852,0.476450476,0.570058891,0.530038726,0.335165195,0.664994941,0.144236472,0.2054016366,4.030771102,Characidae
3.16,2.511798116,0.495697483,0.419354839,0.51280268,0.245204301,0.513321521,0.176786828,0.208156987,3.571489796,Characidae
9.6,2.457199397,0.500119571,0.514083333,0.472881194,0.254972222,0.430457241,0.177665248,0.199571291,2.567956522,Characidae
4.0,2.441113472,0.429817889,0.511608719,0.465990855,0.236266728,0.529817015,0.122787001,0.218586261,4.119115549,Characidae
5.0,2.412264571,0.523656961,0.439334659,0.581077809,0.42863544,0.515211063,0.169053102,0.205051298,3.50001938,Characidae
4.0,3.155425191,0.521123983,0.51817903,0.471195465,0.29013187,0.578693616,0.170776436,0.173325751,3.588824266,Characidae
3.0,2.827543231,0.510406605,0.481140673,0.56994859,0.240158975,0.615407384,0.147670977,0.160443526,3.526850669,Characidae
2.1,3.804715806,0.536580347,0.537353112,0.494016453,0.234168116,0.64675352,0.170827179,0.293889619,3.185032891,Characidae
3.12,4.386268514,0.500350206,0.602353371,0.516066761,0.277342935,0.654765362,0.132975725,0.177625711,4.30481467,Characidae
3.05,2.905144068,0.453389831,0.479166667,0.43220339,0.462576389,0.610169492,0.11440678,0.182900291,2.675972603,Characidae
3.11,3.093705032,0.470410406,0.570242511,0.468602711,0.423340269,0.604992594,0.125600379,0.201250096,3.21328423,Hemiodontidae
3.86,2.930644458,0.526923165,0.503016619,0.495101751,0.258081746,0.629981416,0.130581748,0.165862938,3.937465439,Characidae
7.0,3.397356037,0.490885018,0.476263851,0.454707811,0.192834969,0.477249624,0.131805724,0.190045206,2.086802159,Characidae
3.3,4.078897123,0.519696848,0.600310849,0.480332414,0.267413072,0.53186244,0.192952296,0.155830716,1.865265855,Characidae
4.0,3.138589015,0.450524206,0.547097109,0.386246463,0.243308209,0.598590946,0.148993853,0.188814267,3.230399975,Characidae
5.0,2.294180611,0.501509412,0.480309851,0.505255764,0.207119384,0.6056212,0.184842327,0.228912501,4.774978815,Characidae
5.28,2.482377901,0.462570187,0.5,0.480317265,0.21978933,0.500064014,0.132161169,0.190742601,3.169470975,Characidae
3.42,2.18639576,0.530240409,0.424316383,0.510135348,0.118395075,0.507374748,0.181150618,0.191504329,3.484151361,Characidae
2.0,2.524324891,0.484222117,0.474340914,0.467904148,0.300843004,0.468994809,0.164102564,0.153207011,3.27471058,Characidae
2.3,3.238599954,0.672904708,0.536785331,0.682559434,0.347251332,0.605755884,0.171012136,0.2118191306,3.997077828,Characidae
4.0,2.496058006,0.561613051,0.581647682,0.611816049,0.292310187,0.4594254,0.173590504,0.155118384,2.499580084,Characidae
4.0,2.62874112,0.53169908,0.477966859,0.570455339,0.215863862,0.573471527,0.157738442,0.155810039,3.340223573,Characidae
3.0,2.967900489,0.535014083,0.569903371,0.573244785,0.255435386,0.565089477,0.200650385,0.200839287,3.652562142,Characidae
6.0,2.163422645,0.598818647,0.47927895,0.638651606,0.214345018,0.465873854,0.230108105,0.215916873,4.855821998,Characidae
3.0,2.715441215,0.469978772,0.5,0.503379797,0.253407468,0.563893987,0.153681534,0.186433963,2.538149151,Characidae
3.12,2.602650097,0.497134646,0.493712835,0.526174398,0.225738595,0.483299161,0.194787271,0.183514968,3.677083333,Characidae
3.2,2.538407939,0.582884873,0.484597421,0.592920024,0.263495889,0.500861667,0.193330637,0.14215303,3.813953488,Characidae
3.02,3.074953441,0.495400329,0.617224123,0.477018386,0.306535181,0.519160446,0.207435263,0.161839312,3.533004366,Characidae
3.0,3.405826186,0.621289321,0.495922229,0.747485013,0.157130119,0.63149004,0.179722854,0.146782054,3.373464133,Characidae
4.0,2.843790069,0.578974518,0.573687936,0.555533448,0.367228332,0.541421644,0.193129062,0.142513241,3.793444216,Characidae
2.13,3.40478997,0.432043527,0.644715158,0.431968752,0.261980309,0.608008843,0.124054942,0.202026155,2.78409363,Characidae
3.0,3.027603574,0.423807203,0.523762221,0.436111562,0.187054949,0.517925806,0.171410777,0.169998229,2.717288886,Characidae
21.6,5.7934546618,0.5729079216,0.312460601,0.2959487106,0.46489513559999995,0.5803857880000001,0.3306899344,0.214841339,1.556889487,Achiridae
10.4,3.967623301,0.559987182,0.365820225,0.341605966,0.3284372442,0.452714251,0.344612192,0.337024345,2.715672131,Doradidae
16.0,3.640246583,0.596199256,0.428905221,0.408097142,0.425235912,0.516220128,0.320795306,0.189060389,2.601828537,Anostomidae
26.4,4.37373859,0.641649112,0.443533252,0.383408567,0.460995512,0.491724345,0.350125389,0.2179043524,1.721430163,Anostomidae
10.67,3.610943103,0.597086576,0.465772553,0.457918133,0.207588478,0.479310231,0.295638954,0.130450004,3.521804348,Anostomidae
16.0,6.2697372,0.637016523,0.436319835,0.280088403,0.289129317,0.627174141,0.301086002,0.172524492,3.085685643,Anostomidae
20.094,4.107650327,0.480478615,0.364211057,0.317247652,0.233003126,0.540537883,0.198083396,0.151313846,2.939067235,Anostomidae
17.0,5.506659027,0.578942015,0.424510894,0.619547159,0.537439705,0.628396477,0.248994704,0.136016176,3.809095827,Osmeridae
20.0,5.507065201,0.696600763,0.501428571,0.695662821,0.675815476,0.610332622,0.275839692,0.137275194,2.584557508,Osmeridae
12.0,5.278348061,0.552235302,0.574753619,0.539195226,0.837223749,0.582668667,0.208739035,0.156557285,3.208765628,Osmeridae
105.0,3.385020677,0.493936371,0.316898111,0.578815594,0.368427817,0.456579498,0.297775269,0.19777752,2.873008629,Cyprinidae
146.0,3.408390985,0.488693603,0.24572304,0.656005789,0.604370101,0.554376492,0.261572881,0.22218758,3.320970831,Cyprinidae
58.0,4.238833367,0.189005844,0.319148936,0.257765875,0.734574468,0.416781208,0.288687494,0.184145068,2.218483615,Pimelodidae
19.616,4.900632218,0.25561598,0.369849923,0.273996426,0.50889386,0.442389362,0.280270566,0.125109794,3.093371939,Pimelodidae
55.0,4.814500648,0.216308737,0.2795,0.329881699,0.395275,0.378261322,0.252763672,0.137492413,2.364022631,Pimelodidae
16.656,4.485805714,0.434285714,0.261538462,0.537142857,0.4808157162000001,0.371428571,0.417142857,0.157804427,3.521126761,Pimelodidae
50.0,9.458124678,0.596511427,0.187998732,0.438940207,0.341590676,0.453931658,0.362614552,0.048865267,0.0,Hypopomidae
4.4,7.2125375,0.3875,0.555555556,0.0,0.0,0.675,0.0,0.237180743,1.794117647,Loricariidae
6.2,6.988636364,0.363636364,0.57142094,0.0,0.0,0.638181818,0.0,0.215237398,3.12195122,Loricariidae
10.5,5.362962453,0.180474359,0.45905415,0.0,0.0,0.543109502,0.0,0.263042878,2.309163636,Loricariidae
10.8,4.664316547,0.316546763,0.450704225,0.0,0.0,0.510791367,0.0,0.302663726,2.673112689,Loricariidae
7.1,5.240814815,0.314953704,0.500187477,0.0,0.0,0.592666667,0.0,0.257946884,2.240441408,Loricariidae
7.0,6.792362754,0.329469795,0.510738641,0.0,0.0,0.646410019,0.0,0.223432245,3.584760658,Loricariidae
10.0,4.687943416,0.174258394,0.499871245,0.0,0.0,0.571528749,0.0,0.262032273,2.473399451,Loricariidae
8.0,5.75574785,0.236346887,0.462530459,0.0,0.0,0.630098265,0.0,0.208477941,3.15628125,Loricariidae
10.0,8.923754134,0.610625134,0.224763204,0.521241164,0.314160387,0.522528361,0.467073171,0.068563144,0.0,Hypopomidae
20.3,8.68726082,0.519094962,0.621655172,0.694796228,0.677482759,0.57205981,0.717718073,0.092626569,4.142857143,Hemiramphidae
35.0,6.535680088,0.555790705,0.567082704,0.667198908,0.482887306,0.55680653,0.638566197,0.088491828,3.122,Hemiramphidae
31.2,7.328880246,0.535666977,0.42454519,0.734252135,0.526580908,0.677010231,0.65953609,0.111984494,4.741275755,Hemiramphidae
15.0,7.491047626,0.524139592,0.566666667,0.65317074,0.566666667,0.515986997,0.65318794,0.094389225,3.716304632,Hemiramphidae
40.0,8.729823846,0.560812992,0.462479487,0.669036335,0.791958824,0.56931492,0.641899811,0.098221305,4.198672488,Hemiramphidae
28.79,5.480009257,0.544329349,0.306112289,0.0,0.0,0.662880947,0.0,0.287807537,2.7474946622,Loricariidae
40.0,4.803736159,0.644559926,0.226570935,0.0,0.0,0.839945316,0.0,0.263775672,3.210526316,Loricariidae
21.0,4.526757311,0.648815214,0.205717602,0.0,0.0,0.664030968,0.0,0.240534171,2.666345499,Loricariidae
28.0,3.996823545,0.519708459,0.259413916,0.0,0.0,0.623769124,0.0,0.309227999,3.575354502,Loricariidae
12.0,4.857759164,0.557083701,0.267176696,0.0,0.0,0.695624449,0.0,0.342779863,3.776835155,Loricariidae
23.0,5.475865997,0.498036794,0.194524545,0.0,0.0,0.588324236,0.0,0.278066351,2.257341858,Loricariidae
34.0,4.066117319,0.519929601,0.222379708,0.0,0.0,0.637511211,0.0,0.282218865,3.148758443,Loricariidae
15.0,5.637194444,0.833333333,0.153846154,0.0,0.0,0.902777778,0.0,0.308516352,2.2365625,Loricariidae
24.5,4.225935484,0.55583871,0.306851064,0.0,0.0,0.758064516,0.0,0.312967543,3.896900834,Loricariidae
25.0,4.213483146,0.545157303,0.327929393,0.0,0.0,0.842775281,0.0,0.261565333,4.965275987,Loricariidae
23.0,3.764075406,0.560276008,0.250736161,0.0,0.0,0.613439462,0.0,0.252612051,2.546850334,Loricariidae
60.5,4.763013409,0.578537578,0.18443363,0.0,0.0,0.721800285,0.0,0.321812083,3.91211789,Loricariidae
19.0,4.285075729,0.608690024,0.260297514,0.0,0.0,0.69566641,0.0,0.302675,3.247519861,Loricariidae
14.3,4.210994305,0.646270662,0.307635776,0.0,0.0,0.755247938,0.0,0.319210521,1.759833204,Loricariidae
24.5,5.51377752,0.504107983,0.257567503,0.0,0.0,0.642343779,0.0,0.275497606,3.051358159,Loricariidae
18.68,3.832261261,0.576576577,0.213483146,0.0,0.0,0.801801802,0.0,0.345509085,2.347210433,Loricariidae
13.02,6.544444098,0.701642307,0.325211213,0.0,0.0,0.827479822,0.0,0.261748152,3.518683839,Loricariidae
26.6,4.253773918,0.593817842,0.317909421,0.0,0.0,0.770863836,0.0,0.31650535,4.073917904,Loricariidae
36.2,4.288047955,0.512165343,0.272250421,0.0,0.0,0.650625184,0.0,0.301895531,3.993813404,Loricariidae
20.1,5.081243243,0.730027027,0.295486709,0.0,0.0,0.878486486,0.0,0.276140123,3.486581507,Loricariidae
24.0,4.953026846,0.771812081,0.227642276,0.0,0.0,0.825503356,0.0,0.29268253,2.1545931466,Loricariidae
18.0,4.297651231,0.483553298,0.274720126,0.0,0.0,0.650787186,0.0,0.35485,2.513657658,Loricariidae
35.0,4.125,0.518607143,0.225917808,0.0,0.0,0.651785714,0.0,0.343848485,3.482587065,Loricariidae
32.5,4.870770247,0.642101788,0.257345186,0.0,0.0,0.688712797,0.0,0.29053931,1.857232143,Loricariidae
12.0,4.813406987,0.698782552,0.21641791,0.0,0.0,0.807214327,0.0,0.265604976,2.5062801878,Loricariidae
25.0,5.689840973,0.548985843,0.377532194,0.0,0.0,0.702503386,0.0,0.308359751,2.358139905,Loricariidae
11.0,4.568215613,0.497304833,0.383156195,0.0,0.0,0.690799257,0.0,0.322544113,4.087057694,Loricariidae
69.0,5.0240869376,0.6850480080000001,0.3028328698,0.37380378680000004,0.41849060299999996,0.6821487676,0.4021365772,0.235035864,2.1200347010000002,Loricariidae
29.0,3.762305327,0.505924556,0.26311635,0.0,0.0,0.712559058,0.0,0.343231221,3.435782109,Loricariidae
26.0,5.016784124,0.639818426,0.339775507,0.0,0.0,0.775684001,0.0,0.28128083,3.296168717,Loricariidae
18.79,4.263464695,0.505499066,0.251048474,0.0,0.0,0.773679941,0.0,0.310014956,2.4083420378,Loricariidae
13.62,5.249995192,0.637218515,0.352512619,0.0,0.0,0.807702416,0.0,0.285870222,2.781221343,Loricariidae
40.5,4.641277722,0.550599274,0.308659369,0.0,0.0,0.60541971,0.0,0.255555268,3.295260457,Loricariidae
8.0,5.353728303,0.688745326,0.438559678,0.0,0.0,0.831193838,0.0,0.250071021,1.594614984,Loricariidae
33.0,4.603089923,0.603784452,0.281890888,0.0,0.0,0.727838227,0.0,0.313257397,3.384811605,Loricariidae
18.5,3.966670048,0.608633907,0.271442846,0.0,0.0,0.725143826,0.0,0.278230579,3.504287892,Loricariidae
24.0,4.103505446,0.644652123,0.29276347,0.0,0.0,0.684788665,0.0,0.350031853,1.914646161,Loricariidae
10.92,4.936831044,0.608105473,0.389165051,0.0,0.0,0.793279022,0.0,0.21551154060000002,2.423895679,Loricariidae
11.0,4.059149446,0.521144055,0.314546608,0.0,0.0,0.723749626,0.0,0.278998045,3.966136011,Loricariidae
14.0,4.927350152,0.641052044,0.143741647,0.0,0.0,0.786523362,0.0,0.322678817,4.698703748,Loricariidae
10.2,5.754413342,0.82054033,0.255538804,0.0,0.0,0.954184141,0.0,0.270987288,2.036972981,Loricariidae
15.0,4.539102551,0.540178123,0.353553659,0.0,0.0,0.63234555,0.0,0.270739815,2.8384917187999994,Loricariidae
22.0,3.686878788,0.560606061,0.275208955,0.0,0.0,0.676767677,0.0,0.343788099,2.446600328,Loricariidae
18.1,7.021586751,0.678883714,0.247178083,0.0,0.0,0.815698807,0.0,0.218501542,3.375047936,Loricariidae
12.0,4.227075575,0.515364748,0.192587668,0.0,0.0,0.668952412,0.0,0.275831754,2.168504591,Loricariidae
28.0,4.74446374,0.587382088,0.316440763,0.0,0.0,0.649248313,0.0,0.32015372,2.854377153,Loricariidae
26.0,4.491054013,0.539347894,0.234101251,0.0,0.0,0.7593975,0.0,0.28072118,2.6118647617999997,Loricariidae
50.0,4.268373426,0.470823496,0.329245057,0.0,0.0,0.807002361,0.0,0.294311715,4.33574961,Loricariidae
6.2,4.689463435,0.660142048,0.237184964,0.0,0.0,0.737795887,0.0,0.237539184,1.568501211,Loricariidae
30.0,5.753474749,0.553394815,0.237824693,0.0,0.0,0.678268054,0.0,0.28149271,2.2891006372000002,Loricariidae
26.0,4.209437209,0.580659891,0.282015835,0.0,0.0,0.745913859,0.0,0.274108977,3.711438454,Loricariidae
41.0,4.575434407,0.580320447,0.28667174,0.0,0.0,0.780840804,0.0,0.296740973,3.547962269,Loricariidae
16.0,5.048274467,0.589570935,0.290617514,0.0,0.0,0.668616707,0.0,0.306049592,2.478633072,Loricariidae
23.3,4.898276694,0.691942583,0.326860289,0.0,0.0,0.7911088,0.0,0.398201607,2.542857143,Loricariidae
12.0,4.68768636,0.711022388,0.344846154,0.0,0.0,0.821246273,0.0,0.320774296,1.734475319,Loricariidae
26.4,4.056125,0.546132653,0.377585821,0.0,0.0,0.683673469,0.0,0.319853258,2.7146488084000007,Loricariidae
13.0,4.940989906,0.741218893,0.224930912,0.0,0.0,0.800031584,0.0,0.22415708,1.486898178,Loricariidae
16.37,3.71523482,0.515092693,0.241635688,0.0,0.0,0.855308237,0.0,0.271612213,2.953116505,Loricariidae
31.0,6.128442486,0.643608402,0.32162451,0.0,0.0,0.691761134,0.0,0.292445921,1.9318928826000001,Loricariidae
16.5,4.611568595,0.611721526,0.261560606,0.0,0.0,0.776415782,0.0,0.294764688,2.865,Loricariidae
23.0,4.187765625,0.5863125,0.271266667,0.0,0.0,0.703125,0.0,0.298697471,2.57531035,Loricariidae
34.3,4.092834397,0.565274837,0.192324637,0.0,0.0,0.71878322,0.0,0.329563877,2.011102766,Loricariidae
34.5,5.361416946,0.616105526,0.351142397,0.0,0.0,0.707228339,0.0,0.304839286,2.8953586554,Loricariidae
37.0,5.08104047,0.568285027,0.188672877,0.0,0.0,0.659543208,0.0,0.270400284,3.155086417,Loricariidae
6.0,4.157800585,0.564291135,0.35072941,0.0,0.0,0.707880091,0.0,0.327934255,3.709710607,Loricariidae
25.0,4.151662993,0.533182196,0.21019931,0.0,0.0,0.666477341,0.0,0.241858505,3.541594966,Loricariidae
45.0,5.478134961,0.510660802,0.295461389,0.0,0.0,0.53294527,0.0,0.283820437,3.120660077,Loricariidae
32.5,3.938449815,0.447589934,0.223976944,0.0,0.0,0.595680013,0.0,0.326373707,2.811914185,Loricariidae
16.0,2.046883538,0.48330492,0.205955737,0.348819504,0.233751337,0.720697788,0.319950492,0.218066027,2.593932432,Cichlidae
15.0,1.821093057,0.509973517,0.217255931,0.375877974,0.233501949,0.75919968,0.30589064,0.2684450298,2.429201944,Cichlidae
8.0,3.616930582,0.513160294,0.437857143,0.438666342,0.457357143,0.425506048,0.528045408,0.1803481704,2.112967742,Eleotridae
12.0,2.92755514,0.52792715,0.442360435,0.493088736,0.316535433,0.498201661,0.458937922,0.2433555916,2.51258892,Eleotridae
8.0,3.618220597,0.566361974,0.574,0.49852986,0.304934426,0.464655698,0.551599634,0.202816842,2.2502031,Eleotridae
6.0,5.506826058,0.563918851,0.370732289,0.47583038,0.48169775,0.784221798,0.519823994,0.203409965,1.359745812,Eleotridae
6.0,4.512351673,0.49411735,0.575223554,0.516525643,0.503947869,0.53023291,0.422970707,0.1801312062,2.152899824,Eleotridae
8.0,4.040964657,0.447293494,0.393679085,0.416338814,0.288912368,0.529758187,0.544286444,0.185475291,2.28148963,Eleotridae
6.0,5.724226783,0.619362423,0.56526299,0.55516189,0.44026584,0.706358856,0.550483537,0.134653095,1.698517298,Eleotridae
6.5,3.723489737,0.523078995,0.430350119,0.486774327,0.429131043,0.690428361,0.465058862,0.21201263259999997,2.263981144,Eleotridae
120.0,4.108763543,0.492105309,0.370470517,0.265933318,0.27740927,0.619423557,0.170220005,0.150875576,3.118251928,Cyprinidae
46.0,3.15540555,0.514876192,0.466883192,0.322477446,0.279364343,0.459668991,0.292885021,0.203477585,2.897435897,Cyprinidae
30.0,4.640616305,0.569247357,0.507549601,0.25300269,0.33842425360000006,0.674909572,0.270091356,0.164904155,2.653576288,Cyprinidae
35.0,4.058332133,0.515034186,0.397122455,0.273597614,0.34922179900000005,0.560005422,0.145004279,0.179840045,2.932596276,Cyprinidae
90.0,3.430945191,0.484696037,0.334032641,0.233814066,0.307598819,0.487666516,0.118007733,0.201706491,2.532117244,Cyprinidae
150.0,3.391386965,0.517869215,0.254869085,0.389103068,0.477394576,0.46859184,0.221419305,0.20408209299999996,2.190154718,Cyprinidae
100.0,3.309274019,0.518698896,0.54218314,0.323657255,0.328333474,0.407352809,0.277869242,0.166851234,2.377477149,Cyprinidae
40.0,2.45727738,0.442509218,0.474510291,0.376508078,0.264641722,0.337397246,0.266469266,0.22839808,3.218468664,Cyprinidae
50.0,2.771936147,0.487830515,0.453270202,0.422624474,0.440016667,0.357058407,0.269560295,0.211517971,2.874863259,Cyprinidae
36.9,2.905200449,0.414700987,0.461481664,0.328064078,0.329205636,0.3823033,0.214104668,0.166037461,2.66133871,Cyprinidae
35.0,2.80594177,0.404028341,0.504554972,0.34799984,0.291939738,0.490673036,0.150912681,0.195331652,2.954370431,Cyprinidae
35.0,2.349283086,0.460863403,0.551638539,0.390778655,0.332931097,0.281567017,0.257880226,0.210417682,2.592915931,Cyprinidae
22.0,2.749417154,0.466696011,0.427900328,0.394231656,0.261096913,0.429164014,0.245436758,0.209327921,2.723644521,Cyprinidae
46.0,2.251638509,0.476887476,0.408648669,0.396518364,0.250400694,0.308319249,0.253852769,0.216942777,3.1393,Cyprinidae
5.0,3.114607802,0.416505458,0.536303358,0.375040302,0.395549683,0.487989959,0.270864999,0.21401079679999996,2.616605064,Rivulidae
5.0,3.09685427,0.38666611,0.437475521,0.423449734,0.528459674,0.656869289,0.220096792,0.272233711,2.50162809,Rivulidae
6.0,2.695678,0.384642515,0.513515712,0.487411441,0.523737223,0.456430406,0.235893945,0.274361776,2.340414341,Rivulidae
8.0,2.971774562,0.519645583,0.492424439,0.561076821,0.400248634,0.503842992,0.278783292,0.1818749382,3.17026221,Rivulidae
6.0,2.851170874,0.526769719,0.407203507,0.509713477,0.343055364,0.621576683,0.276718765,0.185007656,2.55515357,Rivulidae
7.28,2.661578213,0.407401028,0.381027457,0.407709899,0.316894916,0.444566541,0.238151525,0.21798969,2.590106413,Rivulidae
6.0,2.753135399,0.526277437,0.419300735,0.522245342,0.297364856,0.502052482,0.29555336,0.172441528,2.613532065,Rivulidae
6.0,2.483924884,0.443325024,0.423219097,0.38678596,0.515591784,0.427125565,0.223391766,0.258104999,2.74820805,Rivulidae
5.0,3.116492072,0.358987164,0.478863727,0.417653134,0.391259436,0.571337775,0.155988605,0.160282019,2.863025804,Rivulidae
5.0,2.880327266,0.467059677,0.459540952,0.494527343,0.381729469,0.544004931,0.296706465,0.184009526,1.944706994,Rivulidae
4.25,3.207652181,0.510707268,0.487216505,0.596425259,0.32835871,0.594151149,0.250002494,0.236340004,2.202254212,Rivulidae
4.5,3.808540062,0.611051131,0.541444884,0.682549888,0.306822448,0.54924486,0.54436829,0.2012211932,2.048852789,Poeciliidae
6.0,2.850588235,0.705903743,0.564019237,0.764705882,0.326869509,0.449229947,0.598930481,0.18512175,1.47505,Poeciliidae
14.0,2.4774524,0.600573433,0.227934473,0.290413094,0.180252051,0.757176261,0.330581227,0.21694382,2.360058309,Cichlidae
20.0,2.673195594,0.539563194,0.367331428,0.295539268,0.228506719,0.692782376,0.403055959,0.264423818,2.86776,Cichlidae
15.0,2.210375295,0.457959994,0.374707483,0.415964889,0.250316327,0.425846261,0.346031953,0.222801652,2.282705925,Gobiidae
15.0,3.768824899,0.509210248,0.461633301,0.463900064,0.318970201,0.405284777,0.347990684,0.143344779,1.606621667,Cyprinidae
25.0,4.904021011,0.315679191,0.450806026,0.226109547,0.330511228,0.466990926,0.231020849,0.139550531,2.15419385,Cyprinidae
15.1,4.321900561,0.462174519,0.45175,0.372227382,0.277785714,0.500053577,0.258241954,0.137935665,2.179683044,Cyprinidae
20.0,3.994820844,0.570449675,0.419094295,0.513394368,0.420917467,0.479471369,0.268507726,0.20387952,2.431323987,Cyprinidae
25.0,4.716937948,0.496404215,0.455444225,0.496404215,0.607007176,0.52293983,0.154723316,0.126631461,3.202898321,Distichodontidae
21.0,4.9946445,0.586801228,0.568515977,0.556653973,1.65093119,0.438497709,0.256737357,0.102719002,2.606540198,Distichodontidae
21.0,4.814217286,0.406717333,0.72538478,0.27986686,0.801531984,0.396373546,0.212740679,0.1123829,2.731428423,Citharinidae
15.0,15.94459051,0.472733441,0.663842963,0.319141718,0.279429807,0.48390015,0.0844773568,0.16558783279999997,2.936065895,Syngnathidae
24.0,3.037712264,0.464565846,0.319718916,0.309741814,0.385115336,0.450040937,0.171030181,0.199573284,2.690963636,Prochilodontidae
80.0,3.451011475,0.52190931,0.206411765,0.27961198,0.395691176,0.443600733,0.202027516,0.194786856,2.666070384,Prochilodontidae
29.956,4.464991228,0.609140351,0.43392788,0.344078947,0.43266130919999995,0.543929825,0.344280702,0.120418303,2.321323359,Ictaluridae
18.636,4.51964172,0.549267982,0.396172028,0.302955351,0.3624056774,0.473201782,0.317013731,0.135041497,2.497665226,Ictaluridae
165.0,4.508068327,0.560972041,0.375399827,0.426891171,0.193244409,0.459405325,0.382099991,0.141592322,4.113898051,Ictaluridae
48.0,4.402800287,0.530868323,0.376253809,0.275058061,0.159503555,0.526373828,0.229753889,0.129039664,2.143102588,Ictaluridae
57.0,4.509719724,0.569759137,0.37202,0.326451935,0.40931752660000004,0.430266679,0.296720507,0.143126468,2.307325514,Ictaluridae
132.0,4.242870388,0.610576951,0.324100187,0.488390593,0.247652458,0.461683521,0.324333682,0.140295608,3.196117814,Ictaluridae
112.0,2.769376615,0.375575795,0.342734255,0.172781798,0.156460145,0.423947788,0.110580351,0.175652372,2.720124909,Catostomidae
123.0,3.271618476,0.574395286,0.236382302,0.517014502,0.289722025,0.57477517,0.156740724,0.233957069,2.44818184,Catostomidae
23.64,2.536028436,0.454846144,0.245659194,0.207940248,0.3534530728,0.447644572,0.207909384,0.202288396,3.39020339,Catostomidae
123.0,3.136200032,0.457732368,0.183521923,0.173701465,0.25425528099999994,0.583906342,0.161981981,0.170484405,2.900035806,Catostomidae
6.2,5.884896823,0.503131995,0.58887897,0.484640996,0.389338095,0.737476722,0.281992438,0.141513264,3.343940966,Characidae
6.0,4.975015001,0.497899799,0.632368015,0.523389194,0.329133127,0.636330432,0.11855047,0.165795564,3.139666355,Characidae
5.0,5.5676316,0.585874363,0.676988458,0.546429543,0.407496061,0.64885533,0.209813711,0.162920565,3.309412042,Characidae
8.45,4.795025641,0.553662393,0.508765485,0.590613248,0.307312989,0.604912393,0.185897436,0.183504807,3.683952605,Characidae
8.0,4.550717016,0.599106541,0.579876852,0.669815826,0.403898672,0.542325039,0.22361944,0.200230635,2.783638084,Characidae
10.15,5.389161877,0.531888445,0.572714982,0.571937291,0.374979844,0.589530411,0.230092572,0.171552392,3.708395833,Characidae
10.3,4.405073909,0.524966166,0.543154681,0.567319338,0.306873403,0.544963982,0.201586543,0.198953934,3.19434529,Characidae
29.7,4.364879381,0.468722209,0.394337169,0.097558231,0.272896541,0.60183029,0.123718906,0.195650233,3.28393866,Pimelodidae
12.34,5.192768595,0.418163035,0.499482759,0.163636364,0.37890602419999997,0.544703231,0.131667919,0.190962263,5.163752109,Pimelodidae
12.0,6.373131686,0.680470904,0.211176471,0.214233327,0.193117647,0.64490023,0.293593991,0.128295635,1.566037736,Cobitidae
8.0,7.539078277,0.653621012,0.262923351,0.123884563,0.130898558,0.742892054,0.150922897,0.147427028,2.000503812,Cobitidae
13.1,7.325522492,0.628219128,0.274545,0.100812934,0.31083911959999994,0.667500834,0.216686383,0.114022538,1.652326087,Cobitidae
19.7,2.907838346,0.62593985,0.367983312,0.648026316,0.46234287,0.462556391,0.27387218,0.179673814,2.633682229,Pristigasteridae
36.5,3.498112387,0.540422292,0.482697199,0.536822494,0.366674375,0.561382519,0.1930032,0.127443035,2.976483951,Pristigasteridae
9.0,3.773219205,0.523376623,0.546746024,0.623278237,0.179919992,0.504181425,0.300108225,0.134609267,2.852644953,Goodeidae
7.0,3.865328836,0.558178752,0.478907104,0.626711636,0.219787173,0.586340641,0.268951096,0.161550342,2.779298462,Goodeidae
11.216,3.741599372,0.559594374,0.512268266,0.621770379,0.183712416,0.530287697,0.34432764,0.145649396,2.510983058,Goodeidae
15.7,7.922621359,0.582524272,0.140625,0.359223301,0.273328125,0.621359223,0.436893204,0.098134872,1.1710542686,Heptapteridae
6.0,7.042704663,0.701924965,0.354959696,0.473016398,0.346475508,0.683222947,0.223814592,0.215674883,2.521394249,Heptapteridae
12.7,6.152469297,0.465531986,0.357142857,0.195500867,0.214285714,0.498847899,0.241834335,0.15088774,2.55267916,Heptapteridae
